sign: R, num: 46, Start: 50, End: 96, Ticks: 0
sign: L, num: 36, Start: 47, End: 11, Ticks: 24
sign: R, num: 7, Start: 11, End: 18, Ticks: 24
sign: R, num: 43, Start: 18, End: 61, Ticks: 24
sign: L, num: 46, Start: 61, End: 15, Ticks: 24
sign: R, num: 7, Start: 15, End: 22, Ticks: 24
sign: L, num: 22, Start: 22, End: 0, Ticks: 25
sign: L, num: 13, Start: 0, End: 87, Ticks: 25
sign: R, num: 80, Start: 87, End: 67, Ticks: 26
sign: L, num: 72, Start: 67, End: 95, Ticks: 27
sign: L, num: 12, Start: 95, End: 83, Ticks: 27
sign: L, num: 23, Start: 83, End: 60, Ticks: 27
sign: L, num: 60, Start: 60, End: 0, Ticks: 28
sign: L, num: 24, Start: 0, End: 76, Ticks: 28
sign: R, num: 69, Start: 76, End: 45, Ticks: 29
sign: R, num: 55, Start: 45, End: 0, Ticks: 30
sign: R, num: 74, Start: 0, End: 74, Ticks: 30
sign: L, num: 14, Start: 74, End: 60, Ticks: 30
sign: L, num: 69, Start: 60, End: 91, Ticks: 31
sign: L, num: 49, Start: 91, End: 42, Ticks: 31
sign: L, num: 1, Start: 42, End: 41, Ticks: 31
sign: L, num: 41, Start: 41, End: 0, Ticks: 32
sign: R, num: 58, Start: 0, End: 58, Ticks: 32
sign: L, num: 40, Start: 58, End: 18, Ticks: 32
sign: R, num: 51, Start: 18, End: 69, Ticks: 32
sign: L, num: 56, Start: 69, End: 13, Ticks: 32
sign: R, num: 87, Start: 13, End: 0, Ticks: 33
sign: L, num: 70, Start: 0, End: 30, Ticks: 33
sign: R, num: 80, Start: 30, End: 10, Ticks: 34
sign: R, num: 55, Start: 10, End: 65, Ticks: 34
sign: R, num: 35, Start: 65, End: 0, Ticks: 35
sign: R, num: 4, Start: 0, End: 4, Ticks: 35
sign: L, num: 99, Start: 4, End: 5, Ticks: 36
sign: L, num: 5, Start: 5, End: 0, Ticks: 37
sign: L, num: 53, Start: 0, End: 47, Ticks: 37
sign: R, num: 27, Start: 47, End: 74, Ticks: 37
sign: L, num: 97, Start: 74, End: 77, Ticks: 38
sign: L, num: 51, Start: 77, End: 26, Ticks: 38
sign: L, num: 88, Start: 26, End: 38, Ticks: 39
sign: R, num: 69, Start: 38, End: 7, Ticks: 40
sign: R, num: 17, Start: 7, End: 24, Ticks: 40
sign: R, num: 66, Start: 24, End: 90, Ticks: 40
sign: L, num: 81, Start: 90, End: 9, Ticks: 40
sign: R, num: 91, Start: 9, End: 0, Ticks: 41
sign: R, num: 89, Start: 0, End: 89, Ticks: 41
sign: L, num: 89, Start: 89, End: 0, Ticks: 42
sign: L, num: 513, Start: 0, End: 87, Ticks: 47
sign: R, num: 94, Start: 87, End: 81, Ticks: 48
sign: R, num: 19, Start: 81, End: 0, Ticks: 49
sign: R, num: 99, Start: 0, End: 99, Ticks: 49
sign: L, num: 99, Start: 99, End: 0, Ticks: 50
sign: L, num: 82, Start: 0, End: 18, Ticks: 50
sign: L, num: 26, Start: 18, End: 92, Ticks: 51
sign: R, num: 440, Start: 92, End: 32, Ticks: 56
sign: L, num: 32, Start: 32, End: 0, Ticks: 57
sign: R, num: 580, Start: 0, End: 80, Ticks: 62
sign: R, num: 959, Start: 80, End: 39, Ticks: 72
sign: L, num: 930, Start: 39, End: 9, Ticks: 81
sign: L, num: 9, Start: 9, End: 0, Ticks: 82
sign: R, num: 76, Start: 0, End: 76, Ticks: 82
sign: L, num: 6, Start: 76, End: 70, Ticks: 82
sign: L, num: 34, Start: 70, End: 36, Ticks: 82
sign: L, num: 612, Start: 36, End: 24, Ticks: 88
sign: L, num: 24, Start: 24, End: 0, Ticks: 89
sign: L, num: 593, Start: 0, End: 7, Ticks: 94
sign: L, num: 7, Start: 7, End: 0, Ticks: 95
sign: R, num: 38, Start: 0, End: 38, Ticks: 95
sign: R, num: 62, Start: 38, End: 0, Ticks: 96
sign: L, num: 66, Start: 0, End: 34, Ticks: 96
sign: R, num: 45, Start: 34, End: 79, Ticks: 96
sign: L, num: 24, Start: 79, End: 55, Ticks: 96
sign: R, num: 14, Start: 55, End: 69, Ticks: 96
sign: R, num: 731, Start: 69, End: 0, Ticks: 104
sign: R, num: 79, Start: 0, End: 79, Ticks: 104
sign: R, num: 19, Start: 79, End: 98, Ticks: 104
sign: R, num: 190, Start: 98, End: 88, Ticks: 106
sign: R, num: 720, Start: 88, End: 8, Ticks: 114
sign: L, num: 43, Start: 8, End: 65, Ticks: 115
sign: L, num: 26, Start: 65, End: 39, Ticks: 115
sign: R, num: 861, Start: 39, End: 0, Ticks: 124
sign: L, num: 863, Start: 0, End: 37, Ticks: 132
sign: L, num: 15, Start: 37, End: 22, Ticks: 132
sign: L, num: 22, Start: 22, End: 0, Ticks: 133
sign: R, num: 67, Start: 0, End: 67, Ticks: 133
sign: L, num: 67, Start: 67, End: 0, Ticks: 134
sign: L, num: 37, Start: 0, End: 63, Ticks: 134
sign: L, num: 485, Start: 63, End: 78, Ticks: 139
sign: R, num: 252, Start: 78, End: 30, Ticks: 142
sign: R, num: 70, Start: 30, End: 0, Ticks: 143
sign: R, num: 10, Start: 0, End: 10, Ticks: 143
sign: L, num: 93, Start: 10, End: 17, Ticks: 144
sign: L, num: 17, Start: 17, End: 0, Ticks: 145
sign: R, num: 36, Start: 0, End: 36, Ticks: 145
sign: R, num: 4, Start: 36, End: 40, Ticks: 145
sign: L, num: 79, Start: 40, End: 61, Ticks: 146
sign: L, num: 955, Start: 61, End: 6, Ticks: 155
sign: R, num: 156, Start: 6, End: 62, Ticks: 156
sign: L, num: 40, Start: 62, End: 22, Ticks: 156
sign: L, num: 22, Start: 22, End: 0, Ticks: 157
sign: L, num: 311, Start: 0, End: 89, Ticks: 160
sign: R, num: 9, Start: 89, End: 98, Ticks: 160
sign: L, num: 82, Start: 98, End: 16, Ticks: 160
sign: L, num: 97, Start: 16, End: 19, Ticks: 161
sign: R, num: 94, Start: 19, End: 13, Ticks: 162
sign: L, num: 58, Start: 13, End: 55, Ticks: 163
sign: L, num: 55, Start: 55, End: 0, Ticks: 164
sign: R, num: 895, Start: 0, End: 95, Ticks: 172
sign: R, num: 53, Start: 95, End: 48, Ticks: 173
sign: L, num: 73, Start: 48, End: 75, Ticks: 174
sign: L, num: 25, Start: 75, End: 50, Ticks: 174
sign: R, num: 734, Start: 50, End: 84, Ticks: 181
sign: L, num: 62, Start: 84, End: 22, Ticks: 181
sign: L, num: 489, Start: 22, End: 33, Ticks: 186
sign: L, num: 33, Start: 33, End: 0, Ticks: 187
sign: L, num: 55, Start: 0, End: 45, Ticks: 187
sign: L, num: 61, Start: 45, End: 84, Ticks: 188
sign: R, num: 356, Start: 84, End: 40, Ticks: 192
sign: R, num: 81, Start: 40, End: 21, Ticks: 193
sign: R, num: 54, Start: 21, End: 75, Ticks: 193
sign: R, num: 847, Start: 75, End: 22, Ticks: 202
sign: L, num: 866, Start: 22, End: 56, Ticks: 211
sign: R, num: 46, Start: 56, End: 2, Ticks: 212
sign: L, num: 42, Start: 2, End: 60, Ticks: 213
sign: L, num: 66, Start: 60, End: 94, Ticks: 214
sign: L, num: 94, Start: 94, End: 0, Ticks: 215
sign: R, num: 180, Start: 0, End: 80, Ticks: 216
sign: R, num: 89, Start: 80, End: 69, Ticks: 217
sign: R, num: 58, Start: 69, End: 27, Ticks: 218
sign: R, num: 425, Start: 27, End: 52, Ticks: 222
sign: L, num: 62, Start: 52, End: 90, Ticks: 223
sign: L, num: 90, Start: 90, End: 0, Ticks: 224
sign: R, num: 23, Start: 0, End: 23, Ticks: 224
sign: R, num: 76, Start: 23, End: 99, Ticks: 224
sign: L, num: 99, Start: 99, End: 0, Ticks: 225
sign: R, num: 61, Start: 0, End: 61, Ticks: 225
sign: R, num: 39, Start: 61, End: 0, Ticks: 226
sign: R, num: 80, Start: 0, End: 80, Ticks: 226
sign: L, num: 21, Start: 80, End: 59, Ticks: 226
sign: R, num: 41, Start: 59, End: 0, Ticks: 227
sign: R, num: 62, Start: 0, End: 62, Ticks: 227
sign: R, num: 85, Start: 62, End: 47, Ticks: 228
sign: L, num: 471, Start: 47, End: 76, Ticks: 233
sign: L, num: 40, Start: 76, End: 36, Ticks: 233
sign: L, num: 80, Start: 36, End: 56, Ticks: 234
sign: L, num: 40, Start: 56, End: 16, Ticks: 234
sign: R, num: 27, Start: 16, End: 43, Ticks: 234
sign: R, num: 57, Start: 43, End: 0, Ticks: 235
sign: L, num: 36, Start: 0, End: 64, Ticks: 235
sign: L, num: 31, Start: 64, End: 33, Ticks: 235
sign: L, num: 95, Start: 33, End: 38, Ticks: 236
sign: L, num: 285, Start: 38, End: 53, Ticks: 239
sign: L, num: 85, Start: 53, End: 68, Ticks: 240
sign: R, num: 32, Start: 68, End: 0, Ticks: 241
sign: L, num: 37, Start: 0, End: 63, Ticks: 241
sign: R, num: 56, Start: 63, End: 19, Ticks: 242
sign: L, num: 392, Start: 19, End: 27, Ticks: 246
sign: R, num: 594, Start: 27, End: 21, Ticks: 252
sign: L, num: 74, Start: 21, End: 47, Ticks: 253
sign: L, num: 59, Start: 47, End: 88, Ticks: 254
sign: R, num: 911, Start: 88, End: 99, Ticks: 263
sign: R, num: 1, Start: 99, End: 0, Ticks: 264
sign: R, num: 43, Start: 0, End: 43, Ticks: 264
sign: L, num: 18, Start: 43, End: 25, Ticks: 264
sign: R, num: 912, Start: 25, End: 37, Ticks: 273
sign: R, num: 863, Start: 37, End: 0, Ticks: 282
sign: L, num: 20, Start: 0, End: 80, Ticks: 282
sign: L, num: 80, Start: 80, End: 0, Ticks: 283
sign: R, num: 87, Start: 0, End: 87, Ticks: 283
sign: L, num: 596, Start: 87, End: 91, Ticks: 289
sign: R, num: 9, Start: 91, End: 0, Ticks: 290
sign: L, num: 69, Start: 0, End: 31, Ticks: 290
sign: L, num: 64, Start: 31, End: 67, Ticks: 291
sign: R, num: 70, Start: 67, End: 37, Ticks: 292
sign: R, num: 98, Start: 37, End: 35, Ticks: 293
sign: L, num: 38, Start: 35, End: 97, Ticks: 294
sign: R, num: 85, Start: 97, End: 82, Ticks: 295
sign: L, num: 26, Start: 82, End: 56, Ticks: 295
sign: L, num: 6, Start: 56, End: 50, Ticks: 295
sign: R, num: 53, Start: 50, End: 3, Ticks: 296
sign: R, num: 97, Start: 3, End: 0, Ticks: 297
sign: L, num: 81, Start: 0, End: 19, Ticks: 297
sign: L, num: 43, Start: 19, End: 76, Ticks: 298
sign: L, num: 70, Start: 76, End: 6, Ticks: 298
sign: L, num: 86, Start: 6, End: 20, Ticks: 299
sign: L, num: 11, Start: 20, End: 9, Ticks: 299
sign: L, num: 25, Start: 9, End: 84, Ticks: 300
sign: R, num: 41, Start: 84, End: 25, Ticks: 301
sign: L, num: 8, Start: 25, End: 17, Ticks: 301
sign: R, num: 383, Start: 17, End: 0, Ticks: 305
sign: R, num: 35, Start: 0, End: 35, Ticks: 305
sign: L, num: 67, Start: 35, End: 68, Ticks: 306
sign: L, num: 90, Start: 68, End: 78, Ticks: 307
sign: L, num: 78, Start: 78, End: 0, Ticks: 308
sign: L, num: 35, Start: 0, End: 65, Ticks: 308
sign: L, num: 65, Start: 65, End: 0, Ticks: 309
sign: R, num: 94, Start: 0, End: 94, Ticks: 309
sign: R, num: 6, Start: 94, End: 0, Ticks: 310
sign: R, num: 60, Start: 0, End: 60, Ticks: 310
sign: R, num: 40, Start: 60, End: 0, Ticks: 311
sign: R, num: 51, Start: 0, End: 51, Ticks: 311
sign: L, num: 84, Start: 51, End: 67, Ticks: 312
sign: R, num: 38, Start: 67, End: 5, Ticks: 313
sign: L, num: 543, Start: 5, End: 62, Ticks: 319
sign: L, num: 72, Start: 62, End: 90, Ticks: 320
sign: R, num: 88, Start: 90, End: 78, Ticks: 321
sign: L, num: 87, Start: 78, End: 91, Ticks: 322
sign: R, num: 9, Start: 91, End: 0, Ticks: 323
sign: L, num: 37, Start: 0, End: 63, Ticks: 323
sign: R, num: 237, Start: 63, End: 0, Ticks: 326
sign: L, num: 67, Start: 0, End: 33, Ticks: 326
sign: R, num: 301, Start: 33, End: 34, Ticks: 329
sign: L, num: 15, Start: 34, End: 19, Ticks: 329
sign: R, num: 81, Start: 19, End: 0, Ticks: 330
sign: L, num: 58, Start: 0, End: 42, Ticks: 330
sign: R, num: 31, Start: 42, End: 73, Ticks: 330
sign: R, num: 2, Start: 73, End: 75, Ticks: 330
sign: L, num: 1, Start: 75, End: 74, Ticks: 330
sign: L, num: 61, Start: 74, End: 13, Ticks: 330
sign: R, num: 38, Start: 13, End: 51, Ticks: 330
sign: R, num: 349, Start: 51, End: 0, Ticks: 334
sign: L, num: 72, Start: 0, End: 28, Ticks: 334
sign: R, num: 72, Start: 28, End: 0, Ticks: 335
sign: R, num: 578, Start: 0, End: 78, Ticks: 340
sign: R, num: 362, Start: 78, End: 40, Ticks: 344
sign: L, num: 40, Start: 40, End: 0, Ticks: 345
sign: R, num: 81, Start: 0, End: 81, Ticks: 345
sign: R, num: 19, Start: 81, End: 0, Ticks: 346
sign: R, num: 54, Start: 0, End: 54, Ticks: 346
sign: L, num: 48, Start: 54, End: 6, Ticks: 346
sign: L, num: 77, Start: 6, End: 29, Ticks: 347
sign: R, num: 71, Start: 29, End: 0, Ticks: 348
sign: R, num: 73, Start: 0, End: 73, Ticks: 348
sign: L, num: 473, Start: 73, End: 0, Ticks: 353
sign: R, num: 110, Start: 0, End: 10, Ticks: 354
sign: R, num: 90, Start: 10, End: 0, Ticks: 355
sign: R, num: 51, Start: 0, End: 51, Ticks: 355
sign: L, num: 51, Start: 51, End: 0, Ticks: 356
sign: R, num: 53, Start: 0, End: 53, Ticks: 356
sign: L, num: 796, Start: 53, End: 57, Ticks: 364
sign: R, num: 43, Start: 57, End: 0, Ticks: 365
sign: R, num: 99, Start: 0, End: 99, Ticks: 365
sign: L, num: 555, Start: 99, End: 44, Ticks: 370
sign: R, num: 204, Start: 44, End: 48, Ticks: 372
sign: R, num: 52, Start: 48, End: 0, Ticks: 373
sign: R, num: 93, Start: 0, End: 93, Ticks: 373
sign: R, num: 7, Start: 93, End: 0, Ticks: 374
sign: R, num: 55, Start: 0, End: 55, Ticks: 374
sign: R, num: 45, Start: 55, End: 0, Ticks: 375
sign: L, num: 218, Start: 0, End: 82, Ticks: 377
sign: L, num: 82, Start: 82, End: 0, Ticks: 378
sign: L, num: 449, Start: 0, End: 51, Ticks: 382
sign: L, num: 70, Start: 51, End: 81, Ticks: 383
sign: R, num: 50, Start: 81, End: 31, Ticks: 384
sign: R, num: 969, Start: 31, End: 0, Ticks: 394
sign: L, num: 665, Start: 0, End: 35, Ticks: 400
sign: L, num: 28, Start: 35, End: 7, Ticks: 400
sign: R, num: 99, Start: 7, End: 6, Ticks: 401
sign: R, num: 51, Start: 6, End: 57, Ticks: 401
sign: R, num: 43, Start: 57, End: 0, Ticks: 402
sign: R, num: 70, Start: 0, End: 70, Ticks: 402
sign: L, num: 19, Start: 70, End: 51, Ticks: 402
sign: R, num: 45, Start: 51, End: 96, Ticks: 402
sign: L, num: 30, Start: 96, End: 66, Ticks: 402
sign: R, num: 434, Start: 66, End: 0, Ticks: 407
sign: R, num: 62, Start: 0, End: 62, Ticks: 407
sign: L, num: 712, Start: 62, End: 50, Ticks: 414
sign: L, num: 50, Start: 50, End: 0, Ticks: 415
sign: R, num: 190, Start: 0, End: 90, Ticks: 416
sign: R, num: 47, Start: 90, End: 37, Ticks: 417
sign: L, num: 341, Start: 37, End: 96, Ticks: 421
sign: L, num: 196, Start: 96, End: 0, Ticks: 423
sign: R, num: 852, Start: 0, End: 52, Ticks: 431
sign: L, num: 54, Start: 52, End: 98, Ticks: 432
sign: L, num: 65, Start: 98, End: 33, Ticks: 432
sign: R, num: 36, Start: 33, End: 69, Ticks: 432
sign: L, num: 69, Start: 69, End: 0, Ticks: 433
sign: R, num: 83, Start: 0, End: 83, Ticks: 433
sign: L, num: 93, Start: 83, End: 90, Ticks: 434
sign: L, num: 190, Start: 90, End: 0, Ticks: 436
sign: L, num: 807, Start: 0, End: 93, Ticks: 444
sign: R, num: 7, Start: 93, End: 0, Ticks: 445
sign: L, num: 2, Start: 0, End: 98, Ticks: 445
sign: R, num: 2, Start: 98, End: 0, Ticks: 446
sign: R, num: 5, Start: 0, End: 5, Ticks: 446
sign: R, num: 82, Start: 5, End: 87, Ticks: 446
sign: L, num: 26, Start: 87, End: 61, Ticks: 446
sign: R, num: 39, Start: 61, End: 0, Ticks: 447
sign: R, num: 95, Start: 0, End: 95, Ticks: 447
sign: R, num: 85, Start: 95, End: 80, Ticks: 448
sign: L, num: 80, Start: 80, End: 0, Ticks: 449
sign: R, num: 11, Start: 0, End: 11, Ticks: 449
sign: R, num: 89, Start: 11, End: 0, Ticks: 450
sign: L, num: 89, Start: 0, End: 11, Ticks: 450
sign: L, num: 25, Start: 11, End: 86, Ticks: 451
sign: R, num: 14, Start: 86, End: 0, Ticks: 452
sign: L, num: 53, Start: 0, End: 47, Ticks: 452
sign: L, num: 218, Start: 47, End: 29, Ticks: 454
sign: R, num: 70, Start: 29, End: 99, Ticks: 454
sign: R, num: 44, Start: 99, End: 43, Ticks: 455
sign: L, num: 32, Start: 43, End: 11, Ticks: 455
sign: L, num: 786, Start: 11, End: 25, Ticks: 463
sign: R, num: 87, Start: 25, End: 12, Ticks: 464
sign: L, num: 33, Start: 12, End: 79, Ticks: 465
sign: R, num: 21, Start: 79, End: 0, Ticks: 466
sign: L, num: 483, Start: 0, End: 17, Ticks: 470
sign: L, num: 17, Start: 17, End: 0, Ticks: 471
sign: L, num: 81, Start: 0, End: 19, Ticks: 471
sign: L, num: 70, Start: 19, End: 49, Ticks: 472
sign: L, num: 40, Start: 49, End: 9, Ticks: 472
sign: L, num: 611, Start: 9, End: 98, Ticks: 479
sign: L, num: 93, Start: 98, End: 5, Ticks: 479
sign: L, num: 5, Start: 5, End: 0, Ticks: 480
sign: R, num: 49, Start: 0, End: 49, Ticks: 480
sign: R, num: 51, Start: 49, End: 0, Ticks: 481
sign: L, num: 61, Start: 0, End: 39, Ticks: 481
sign: L, num: 57, Start: 39, End: 82, Ticks: 482
sign: R, num: 18, Start: 82, End: 0, Ticks: 483
sign: R, num: 62, Start: 0, End: 62, Ticks: 483
sign: R, num: 53, Start: 62, End: 15, Ticks: 484
sign: R, num: 85, Start: 15, End: 0, Ticks: 485
sign: R, num: 40, Start: 0, End: 40, Ticks: 485
sign: L, num: 17, Start: 40, End: 23, Ticks: 485
sign: R, num: 506, Start: 23, End: 29, Ticks: 490
sign: L, num: 49, Start: 29, End: 80, Ticks: 491
sign: L, num: 243, Start: 80, End: 37, Ticks: 493
sign: R, num: 63, Start: 37, End: 0, Ticks: 494
sign: L, num: 49, Start: 0, End: 51, Ticks: 494
sign: R, num: 96, Start: 51, End: 47, Ticks: 495
sign: L, num: 31, Start: 47, End: 16, Ticks: 495
sign: R, num: 52, Start: 16, End: 68, Ticks: 495
sign: L, num: 80, Start: 68, End: 88, Ticks: 496
sign: L, num: 71, Start: 88, End: 17, Ticks: 496
sign: L, num: 44, Start: 17, End: 73, Ticks: 497
sign: R, num: 27, Start: 73, End: 0, Ticks: 498
sign: R, num: 1, Start: 0, End: 1, Ticks: 498
sign: L, num: 1, Start: 1, End: 0, Ticks: 499
sign: R, num: 89, Start: 0, End: 89, Ticks: 499
sign: L, num: 589, Start: 89, End: 0, Ticks: 505
sign: R, num: 40, Start: 0, End: 40, Ticks: 505
sign: L, num: 85, Start: 40, End: 55, Ticks: 506
sign: R, num: 45, Start: 55, End: 0, Ticks: 507
sign: L, num: 25, Start: 0, End: 75, Ticks: 507
sign: L, num: 91, Start: 75, End: 84, Ticks: 508
sign: L, num: 84, Start: 84, End: 0, Ticks: 509
sign: R, num: 43, Start: 0, End: 43, Ticks: 509
sign: L, num: 55, Start: 43, End: 88, Ticks: 510
sign: L, num: 49, Start: 88, End: 39, Ticks: 510
sign: R, num: 993, Start: 39, End: 32, Ticks: 520
sign: L, num: 38, Start: 32, End: 94, Ticks: 521
sign: R, num: 6, Start: 94, End: 0, Ticks: 522
sign: L, num: 47, Start: 0, End: 53, Ticks: 522
sign: L, num: 1, Start: 53, End: 52, Ticks: 522
sign: L, num: 82, Start: 52, End: 70, Ticks: 523
sign: R, num: 32, Start: 70, End: 2, Ticks: 524
sign: L, num: 2, Start: 2, End: 0, Ticks: 525
sign: L, num: 723, Start: 0, End: 77, Ticks: 532
sign: R, num: 48, Start: 77, End: 25, Ticks: 533
sign: R, num: 94, Start: 25, End: 19, Ticks: 534
sign: R, num: 18, Start: 19, End: 37, Ticks: 534
sign: L, num: 863, Start: 37, End: 74, Ticks: 543
sign: L, num: 826, Start: 74, End: 48, Ticks: 551
sign: L, num: 44, Start: 48, End: 4, Ticks: 551
sign: L, num: 4, Start: 4, End: 0, Ticks: 552
sign: R, num: 7, Start: 0, End: 7, Ticks: 552
sign: R, num: 93, Start: 7, End: 0, Ticks: 553
sign: R, num: 78, Start: 0, End: 78, Ticks: 553
sign: R, num: 30, Start: 78, End: 8, Ticks: 554
sign: L, num: 71, Start: 8, End: 37, Ticks: 555
sign: L, num: 37, Start: 37, End: 0, Ticks: 556
sign: L, num: 651, Start: 0, End: 49, Ticks: 562
sign: L, num: 79, Start: 49, End: 70, Ticks: 563
sign: L, num: 58, Start: 70, End: 12, Ticks: 563
sign: R, num: 576, Start: 12, End: 88, Ticks: 568
sign: L, num: 610, Start: 88, End: 78, Ticks: 574
sign: R, num: 22, Start: 78, End: 0, Ticks: 575
sign: R, num: 77, Start: 0, End: 77, Ticks: 575
sign: L, num: 77, Start: 77, End: 0, Ticks: 576
sign: R, num: 430, Start: 0, End: 30, Ticks: 580
sign: R, num: 99, Start: 30, End: 29, Ticks: 581
sign: L, num: 530, Start: 29, End: 99, Ticks: 587
sign: R, num: 5, Start: 99, End: 4, Ticks: 588
sign: L, num: 4, Start: 4, End: 0, Ticks: 589
sign: L, num: 305, Start: 0, End: 95, Ticks: 592
sign: L, num: 95, Start: 95, End: 0, Ticks: 593
sign: L, num: 863, Start: 0, End: 37, Ticks: 601
sign: L, num: 81, Start: 37, End: 56, Ticks: 602
sign: R, num: 44, Start: 56, End: 0, Ticks: 603
sign: L, num: 836, Start: 0, End: 64, Ticks: 611
sign: L, num: 91, Start: 64, End: 73, Ticks: 612
sign: R, num: 12, Start: 73, End: 85, Ticks: 612
sign: R, num: 15, Start: 85, End: 0, Ticks: 613
sign: R, num: 38, Start: 0, End: 38, Ticks: 613
sign: R, num: 689, Start: 38, End: 27, Ticks: 620
sign: L, num: 86, Start: 27, End: 41, Ticks: 621
sign: R, num: 59, Start: 41, End: 0, Ticks: 622
sign: L, num: 27, Start: 0, End: 73, Ticks: 622
sign: R, num: 63, Start: 73, End: 36, Ticks: 623
sign: R, num: 64, Start: 36, End: 0, Ticks: 624
sign: R, num: 67, Start: 0, End: 67, Ticks: 624
sign: R, num: 33, Start: 67, End: 0, Ticks: 625
sign: R, num: 27, Start: 0, End: 27, Ticks: 625
sign: R, num: 264, Start: 27, End: 91, Ticks: 627
sign: R, num: 130, Start: 91, End: 21, Ticks: 629
sign: R, num: 579, Start: 21, End: 0, Ticks: 635
sign: L, num: 95, Start: 0, End: 5, Ticks: 635
sign: L, num: 459, Start: 5, End: 46, Ticks: 640
sign: L, num: 46, Start: 46, End: 0, Ticks: 641
sign: R, num: 411, Start: 0, End: 11, Ticks: 645
sign: L, num: 21, Start: 11, End: 90, Ticks: 646
sign: R, num: 15, Start: 90, End: 5, Ticks: 647
sign: R, num: 1, Start: 5, End: 6, Ticks: 647
sign: L, num: 806, Start: 6, End: 0, Ticks: 656
sign: L, num: 77, Start: 0, End: 23, Ticks: 656
sign: R, num: 85, Start: 23, End: 8, Ticks: 657
sign: L, num: 3, Start: 8, End: 5, Ticks: 657
sign: L, num: 5, Start: 5, End: 0, Ticks: 658
sign: L, num: 654, Start: 0, End: 46, Ticks: 664
sign: R, num: 54, Start: 46, End: 0, Ticks: 665
sign: L, num: 64, Start: 0, End: 36, Ticks: 665
sign: L, num: 285, Start: 36, End: 51, Ticks: 668
